mpl_name,mpl_radj,mpl_bmassj,mpl_bmassprov,mpl_orbper,mpl_orbsmax,mpl_orbeccen,mpl_orbincl,mpl_dens,mpl_orblper,mpl_ratror,mpl_discmethod,mpl_disc,mpl_reflink,mpl_def,mst_rad,mst_mass,mst_raderr1,mst_raderr2,mst_masserr1,mst_masserr2,mpl_radjerr1,mpl_radjerr2,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_orbpererr1,mpl_orbpererr2,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_ratrorerr1,mpl_ratrorerr2,rowupdate,mpl_publ_date
Kepler-175 c,0.298,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.21,,0.07,-0.06,,,0.017,-0.020,,,,,,,,,,2018-09-06,2014-03
Kepler-302 b,0.298,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.08,,0.07,-0.07,,,0.021,-0.018,,,,,,,,,,2018-09-06,2014-03
Kepler-148 c,0.298,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.81,,0.04,-0.04,,,0.016,-0.014,,,,,,,,,,2018-09-06,2014-03
Kepler-728 b,0.298,,,5.74347727,,,,,,0.03321,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.93,0.9500,0.12,-0.07,0.0550,-0.0570,0.040,-0.023,,,,0.00000717,-0.00000717,,,0.00064,-0.00028,2016-05-10,
Kepler-324 c,0.298,,,51.80966950,,,,,,0.03704,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.83,0.8700,0.03,-0.03,0.0280,-0.0340,0.014,-0.058,,,,0.00023360,-0.00023360,,,0.00111,-0.00708,2016-05-10,2014-03
Kepler-940 b,0.298,,,59.62252570,,,,,,0.03162,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.96,0.9700,0.12,-0.08,0.0660,-0.0650,0.063,-0.028,,,,0.00030150,-0.00030150,,,0.00539,-0.00124,2016-05-10,
Kepler-1405 b,0.298,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.00,,0.10,-0.09,,,0.032,-0.028,,,,,,,,,,2018-09-06,
Kepler-168 c,0.298,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.39,,0.08,-0.07,,,0.019,-0.016,,,,,,,,,,2018-09-06,2014-03
Kepler-782 b,0.298,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.12,,0.05,-0.05,,,0.015,-0.012,,,,,,,,,,2018-09-06,
Kepler-541 b,0.299,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,2.14,,0.10,-0.09,,,0.043,-0.018,,,,,,,,,,2018-09-06,
Kepler-662 b,0.299,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.94,,0.05,-0.05,,,0.016,-0.055,,,,,,,,,,2018-09-06,
Kepler-1451 b,0.299,,,35.62223300,,,,,,0.03054,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.99,1.0000,0.18,-0.10,0.0650,-0.0660,0.055,-0.059,,,,0.00020980,-0.00020980,,,0.00157,-0.00532,2016-05-10,
Kepler-296 c,0.299,,,,0.054000,,,1.20000,,,Transit,2014,<a refstr=CARTIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804...97C/abstract target=ref>Cartier et al. 2015</a>,0,0.59,0.6260,0.07,-0.07,0.0820,-0.0820,0.019,-0.019,,,,,,,,,,2016-02-11,2014-03
Kepler-290 c,0.299,,,36.77047310,,,,,,0.04147,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.75,0.7900,0.03,-0.04,0.0390,-0.0490,0.016,-0.049,,,,0.00012720,-0.00012720,,,0.00141,-0.00633,2016-05-10,2014-03
Kepler-29 b,0.299,0.01419,Mass,10.33840000,,,,0.65000,,,Transit,2011,<a refstr=JONTOF_HUTTER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...820...39J/abstract target=ref>Jontof-Hutter et al. 2016</a>,0,0.93,0.9790,0.06,-0.06,0.0520,-0.0520,0.020,-0.020,0.00444,-0.00463,0,0.00030000,-0.00030000,,,,,2016-04-07,2012-05
Kepler-609 b,0.299,,,6.52121067,,,,,,0.02651,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.14,1.0900,0.35,-0.14,0.0860,-0.0770,0.095,-0.039,,,,0.00000864,-0.00000864,,,0.00218,-0.00081,2016-05-10,
Kepler-305 c,0.299,0.01400,Mass,8.29100000,,,,,,,Transit,2013,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,0.80,0.7600,,,,,0.075,-0.029,0.02700,-0.01100,0,,,,,,,2014-05-28,2014-02
Kepler-944 b,0.299,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.07,,0.10,-0.09,,,0.029,-0.025,,,,,,,,,,2018-09-06,
Kepler-939 b,0.299,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.72,,0.19,-0.16,,,0.070,-0.038,,,,,,,,,,2018-09-06,
Kepler-1670 b,0.299,,,20.49980000,,,,,,,Transit,2020,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200810516A/abstract target=ref>Armstrong et al. 2020</a>,1,,,,,,,,,,,,,,,,,,2020-09-03,2020-08
Kepler-182 b,0.300,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.38,,0.08,-0.07,,,0.017,-0.043,,,,,,,,,,2018-09-06,2014-03
Kepler-11 d,0.300,,,,,,,,,,Transit,2010,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.10,,0.05,-0.04,,,0.014,-0.012,,,,,,,,,,2018-09-06,2011-02
Kepler-154 c,0.300,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.07,,0.05,-0.05,,,0.032,-0.025,,,,,,,,,,2018-09-06,2014-03
Kepler-1510 b,0.300,,,84.70392100,,,,,,0.02401,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.28,1.1900,0.46,-0.20,0.1540,-0.1200,0.110,-0.050,,,,0.00189600,-0.00189600,,,0.00101,-0.00112,2016-05-10,
Kepler-1083 b,0.300,,,33.41779930,,,,,,0.03952,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.77,0.8100,0.03,-0.04,0.0360,-0.0410,0.014,-0.056,,,,0.00018540,-0.00018540,,,0.00059,-0.00719,2016-05-10,
Kepler-541 b,0.300,,,5.08005848,,,,,,0.01474,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,2.06,1.4100,0.32,-0.33,0.1210,-0.1630,0.052,-0.050,,,,0.00001338,-0.00001338,,,0.00106,-0.00071,2016-05-10,
Kepler-1057 b,0.300,,,14.08827448,,,,,,0.02813,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.10,1.0700,0.36,-0.17,0.1530,-0.1060,0.098,-0.046,,,,0.00004045,-0.00004045,,,0.00071,-0.00050,2016-05-10,
Kepler-684 b,0.300,,,6.77030201,,,,,,0.03595,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.86,0.8900,0.08,-0.07,0.0550,-0.0640,0.027,-0.027,,,,0.00000886,-0.00000886,,,0.00026,-0.00139,2016-05-10,
Kepler-275 c,0.300,,,16.08831829,,,,,,0.02368,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.28,1.1600,0.23,-0.15,0.0780,-0.0610,0.055,-0.035,,,,0.00007782,-0.00007782,,,0.00082,-0.00043,2016-05-10,2014-03
Kepler-277 c,0.300,0.12500,Mass,33.00600000,,,,,,,Transit,2013,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,1.69,1.1200,,,,,0.075,-0.064,0.16900,-0.11500,0,,,,,,,2014-05-28,2014-02
Kepler-79 e,0.300,,,81.06529800,0.390000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,0,1.40,,0.25,-0.25,,,0.062,-0.062,,,,0.00136500,-0.00136500,,,,,2014-05-14,2014-03
Kepler-277 c,0.300,0.20200,Mass,33.00600000,,,,,,,Transit,2013,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,1,1.69,1.1200,0.42,-0.36,0.1900,-0.1100,0.074,-0.064,0.05700,-0.04900,0,,,,,,,2014-05-14,2014-02
Kepler-1502 b,0.300,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.75,,0.14,-0.13,,,0.055,-0.027,,,,,,,,,,2018-09-06,
Kepler-533 b,0.301,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.71,,0.03,-0.03,,,0.014,-0.032,,,,,,,,,,2018-09-06,
K2-105 b,0.301,,,8.26770400,0.079600,,,,,0.03390,Transit,2017,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1,0.91,0.9900,0.01,-0.01,0.0300,-0.0300,0.011,-0.011,,,,0.00035000,-0.00031800,0.000700,-0.000700,0.00160,-0.00070,2018-10-26,
Kepler-11 d,0.301,,,22.68714105,,,,,,0.02854,Transit,2010,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.07,0.9900,0.07,-0.06,0.0410,-0.0370,0.021,-0.018,,,,0.00002508,-0.00002508,,,0.00052,-0.00037,2016-05-10,2011-02
Kepler-219 c,0.301,,,22.71444582,,,,,,0.02210,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.43,1.1600,0.28,-0.23,0.1180,-0.0680,0.078,-0.047,,,,0.00004989,-0.00004989,,,0.00165,-0.00048,2016-05-10,2014-03
Kepler-385 c,0.301,,,15.16227350,,,,,,0.02624,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.19,1.1200,0.34,-0.14,0.1130,-0.0760,0.087,-0.078,,,,0.00013350,-0.00013350,,,0.00060,-0.00595,2016-05-10,2014-03
Kepler-709 b,0.301,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.76,,0.06,-0.05,,,0.024,-0.046,,,,,,,,,,2018-09-06,
Kepler-143 c,0.301,,,27.08251100,0.181000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.36,,0.32,-0.32,,,0.075,-0.075,,,,0.00016900,-0.00016900,,,,,2014-05-14,2014-03
Kepler-103 b,0.301,0.03100,Mass,15.96540000,,,,1.38000,,0.02150,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,1,1.44,1.0900,0.04,-0.04,0.0700,-0.0700,0.008,-0.008,0.02700,-0.02700,0,,,,,,,2014-05-14,2014-02
Kepler-340 c,0.301,,,22.82466900,0.178000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.85,,0.42,-0.42,,,0.069,-0.069,,,,0.00048100,-0.00048100,,,,,2014-05-14,2014-03
Kepler-596 b,0.301,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.32,,0.06,-0.06,,,0.016,-0.014,,,,,,,,,,2018-09-06,
Kepler-1676 b,0.301,,,29.92210000,,,,,,,Transit,2020,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200810516A/abstract target=ref>Armstrong et al. 2020</a>,1,,,,,,,,,,,,,,,,,,2020-09-03,2020-08
Kepler-1596 b,0.301,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.66,,0.17,-0.15,,,0.034,-0.032,,,,,,,,,,2018-09-06,
Kepler-533 b,0.302,,,28.51120525,,,,,,0.04318,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.72,0.7800,0.01,-0.02,0.0230,-0.0290,0.007,-0.029,,,,0.00002321,-0.00002321,,,0.00068,-0.00397,2016-05-10,
Kepler-42 c,0.302,,,0.45328799,0.005980,,,,,0.19400,Transit,2011,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,0,0.16,0.1400,0.02,-0.02,0.0200,-0.0200,0.041,-0.041,,,,0.00000090,-0.00000090,0.000280,-0.000280,0.00081,-0.00081,2016-02-25,2012-03
Kepler-965 b,0.302,,,134.25272980,,,,,,0.02683,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.15,1.0500,0.19,-0.13,0.0430,-0.0410,0.049,-0.035,,,,0.00056610,-0.00056610,,,0.00050,-0.00044,2016-05-10,
Kepler-268 c,0.302,,,83.44639300,0.391000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.27,,0.23,-0.23,,,0.062,-0.062,,,,0.00076100,-0.00076100,,,,,2014-05-14,2014-03
Kepler-275 c,0.302,,,16.08813400,0.132000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.38,,0.26,-0.26,,,0.057,-0.057,,,,0.00016400,-0.00016400,,,,,2014-05-14,2014-03
Kepler-310 c,0.302,,,56.47542000,0.281000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.88,,0.41,-0.41,,,0.141,-0.141,,,,0.00020700,-0.00020700,,,,,2014-05-14,2014-03
Kepler-335 b,0.302,,,6.56233100,0.075000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.85,,0.35,-0.35,,,0.060,-0.060,,,,0.00003100,-0.00003100,,,,,2014-05-14,2014-03
Kepler-139 c,0.302,,,157.07287800,0.586000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.30,,0.25,-0.25,,,0.062,-0.062,,,,0.00172000,-0.00172000,,,,,2014-05-14,2014-03
Kepler-1135 b,0.302,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.69,,0.13,-0.12,,,0.059,-0.026,,,,,,,,,,2018-09-06,
Kepler-591 b,0.302,,,81.16942990,,,,,,0.03311,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.94,0.9700,0.13,-0.06,0.0390,-0.0450,0.049,-0.022,,,,0.00031990,-0.00031990,,,0.00282,-0.00103,2016-05-10,
Kepler-210 c,0.302,,,7.97251320,0.064060,,,,,0.05900,Transit,2014,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,0,0.53,0.5500,0.06,-0.06,0.0600,-0.0600,0.038,-0.038,,,,0.00007600,-0.00007600,0.002290,-0.002290,0.00340,-0.00340,2016-02-25,2014-03
Kepler-766 b,0.302,,,6.10027804,,,,,,0.02735,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.15,1.1000,0.31,-0.13,0.0880,-0.0720,0.083,-0.036,,,,0.00001640,-0.00001640,,,0.00064,-0.00043,2016-05-10,
Kepler-278 c,0.303,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,2.83,,0.12,-0.12,,,0.066,-0.017,,,,,,,,,,2018-09-06,2014-03
Kepler-28 c,0.303,1.36000,Mass,8.98580000,0.081000,,,,,,Transit,2011,<a refstr=STEFFEN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.421.2342S/abstract target=ref> Steffen et al. 2012 </a>,1,0.70,0.7500,,,,,,,,,1,,,,,,,2014-05-14,2012-04
Kepler-1354 b,0.303,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.34,,0.10,-0.10,,,0.035,-0.040,,,,,,,,,,2018-09-06,
Kepler-1051 b,0.303,,,25.96200249,,,,,,0.01778,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.73,1.4300,0.62,-0.34,0.2210,-0.1590,0.110,-0.060,,,,0.00008634,-0.00008634,,,0.00050,-0.00020,2016-05-10,
Kepler-1360 b,0.303,,,40.52864130,,,,,,0.01742,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.83,1.5100,0.63,-0.41,0.2250,-0.2110,0.104,-0.068,,,,0.00033280,-0.00033280,,,0.00059,-0.00043,2016-05-10,
KOI-351 f,0.304,,,,,,,,,,Transit,2013,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.21,,0.05,-0.05,,,0.045,-0.066,,,,,,,,,,2018-09-06,2014-01
Kepler-802 b,0.304,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.86,,0.07,-0.06,,,0.023,-0.038,,,,,,,,,,2018-09-06,
Kepler-1283 b,0.304,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,2.61,,0.34,-0.28,,,0.042,-0.036,,,,,,,,,,2018-09-06,
K2-105 b,0.304,,,8.26679000,,,88.865,,,0.03437,Transit,2017,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0,0.91,0.9649,0.06,-0.04,0.0305,-0.0290,0.021,-0.013,,,,0.00013800,-0.00013300,,,0.00086,-0.00066,2018-02-15,
Kepler-789 b,0.304,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.73,,0.09,-0.09,,,0.019,-0.016,,,,,,,,,,2018-09-06,
Kepler-159 c,0.304,,,43.59579200,0.218000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.66,,0.03,-0.03,,,0.025,-0.025,,,,0.00012500,-0.00012500,,,,,2014-05-14,2014-03
Kepler-160 c,0.304,,,13.69941722,,,,,,0.03285,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.95,0.9700,0.13,-0.07,0.0460,-0.0570,0.042,-0.023,,,,0.00001552,-0.00001552,,,0.00031,-0.00051,2016-05-10,2014-03
Kepler-712 b,0.304,,,21.02247699,,,,,,0.03982,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.78,0.8400,0.02,-0.02,0.0310,-0.0360,0.012,-0.010,,,,0.00004431,-0.00004431,,,0.00116,-0.00057,2016-05-10,
Kepler-711 b,0.304,,,23.58914398,,,,,,0.03895,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.80,0.8400,0.08,-0.06,0.0640,-0.0550,0.030,-0.056,,,,0.00006647,-0.00006647,,,0.00000,-0.00668,2016-05-10,
Kepler-616 c,0.304,,,90.41135560,,,,,,0.03156,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.97,0.9800,0.13,-0.08,0.0580,-0.0540,0.051,-0.027,,,,0.00045220,-0.00045220,,,0.00086,-0.00070,2016-05-10,
K2-32 d,0.305,,,31.71506100,,,89.345,,,0.03730,Transit,2016,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0,0.84,0.9158,0.03,-0.02,0.0200,-0.0262,0.023,-0.013,,,,0.00256700,-0.00215800,,,0.00253,-0.00127,2018-02-15,
Kepler-221 e,0.305,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.77,,0.03,-0.03,,,0.013,-0.070,,,,,,,,,,2018-09-06,2014-03
Kepler-116 b,0.305,,,5.96873400,0.069000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.45,,0.27,-0.27,,,0.058,-0.058,,,,0.00000900,-0.00000900,,,,,2014-05-14,2014-03
Kepler-95 b,0.305,0.04100,Mass,11.52310000,,,,1.71000,,0.02217,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,1,1.41,1.0800,0.04,-0.04,0.0800,-0.0800,0.008,-0.008,0.00900,-0.00900,0,,,,,,,2014-05-14,2014-02
Kepler-224 c,0.305,,,5.92499131,,,,,,0.04358,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.71,0.7800,0.02,-0.03,0.0320,-0.0390,0.011,-0.040,,,,0.00000666,-0.00000666,,,0.00003,-0.00549,2016-05-10,2014-03
TOI-132 b,0.305,0.07048,Mass,2.10970190,0.026000,0.059000,85.030,3.08000,125.8800,,Transit,2020,<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..973D/abstract target=ref>D&iacute;az et al. 2020</a>,1,0.90,0.9700,0.02,-0.02,0.0600,-0.0600,0.012,-0.012,0.00598,-0.00604,0,0.00001200,-0.00001100,0.002000,-0.003000,,,2020-02-27,2020-01
